2000,30.01
2001,34.28
2002,31.21
2003,33.06
2004,32.06
2005,30.74
2006,31.33
2007,30.49
2008,32
2009,29.42
2010,29.94
2011,29.74
2012,30.34
2013,29.88
2000,14.81
2001,19.17
2002,16.7
2003,18.76
2004,18.11
2005,17.88
2006,16.55
2007,18.01
2008,20.01
2009,19.03
2010,19.38
2011,23.23
2012,20.54
2013,21.37
